Vds,Vgs,Ids,W,L,T
0.1,-20.0,9.4247e-14,100,5,0
0.1,-19.8,9.4247e-14,100,5,0
0.1,-19.6,9.4247e-14,100,5,0
0.1,-19.4,9.4247e-14,100,5,0
0.1,-19.2,9.4247e-14,100,5,0
0.1,-19.0,9.4247e-14,100,5,0
0.1,-18.8,9.4247e-14,100,5,0
0.1,-18.6,9.4247e-14,100,5,0
0.1,-18.4,9.4247e-14,100,5,0
0.1,-18.2,9.4247e-14,100,5,0
0.1,-18.0,9.4247e-14,100,5,0
0.1,-17.8,9.4247e-14,100,5,0
0.1,-17.6,9.4247e-14,100,5,0
0.1,-17.4,9.4247e-14,100,5,0
0.1,-17.2,9.4247e-14,100,5,0
0.1,-17.0,9.4247e-14,100,5,0
0.1,-16.8,9.4247e-14,100,5,0
0.1,-16.6,9.4247e-14,100,5,0
0.1,-16.4,9.4247e-14,100,5,0
0.1,-16.2,9.4247e-14,100,5,0
0.1,-16.0,9.4247e-14,100,5,0
0.1,-15.8,9.4247e-14,100,5,0
0.1,-15.6,9.4247e-14,100,5,0
0.1,-15.4,9.4247e-14,100,5,0
0.1,-15.2,9.4247e-14,100,5,0
0.1,-15.0,9.4247e-14,100,5,0
0.1,-14.8,9.4247e-14,100,5,0
0.1,-14.6,9.4247e-14,100,5,0
0.1,-14.4,9.4247e-14,100,5,0
0.1,-14.2,9.4247e-14,100,5,0
0.1,-14.0,9.4247e-14,100,5,0
0.1,-13.8,9.4247e-14,100,5,0
0.1,-13.6,9.4247e-14,100,5,0
0.1,-13.4,9.4247e-14,100,5,0
0.1,-13.2,9.4247e-14,100,5,0
0.1,-13.0,9.4247e-14,100,5,0
0.1,-12.8,9.4247e-14,100,5,0
0.1,-12.6,9.4247e-14,100,5,0
0.1,-12.4,9.4247e-14,100,5,0
0.1,-12.2,9.4247e-14,100,5,0
0.1,-12.0,9.4247e-14,100,5,0
0.1,-11.8,9.4247e-14,100,5,0
0.1,-11.6,9.4247e-14,100,5,0
0.1,-11.4,9.4247e-14,100,5,0
0.1,-11.2,9.4247e-14,100,5,0
0.1,-11.0,9.4247e-14,100,5,0
0.1,-10.8,9.4247e-14,100,5,0
0.1,-10.6,9.4247e-14,100,5,0
0.1,-10.4,9.4247e-14,100,5,0
0.1,-10.2,9.4247e-14,100,5,0
0.1,-10.0,9.4247e-14,100,5,0
0.1,-9.8,9.4247e-14,100,5,0
0.1,-9.6,9.4247e-14,100,5,0
0.1,-9.4,9.4247e-14,100,5,0
0.1,-9.2,9.4247e-14,100,5,0
0.1,-9.0,9.4247e-14,100,5,0
0.1,-8.8,9.4247e-14,100,5,0
0.1,-8.6,9.4247e-14,100,5,0
0.1,-8.4,9.4247e-14,100,5,0
0.1,-8.2,9.4247e-14,100,5,0
0.1,-8.0,9.4247e-14,100,5,0
0.1,-7.8,9.4247e-14,100,5,0
0.1,-7.6,9.4247e-14,100,5,0
0.1,-7.4,9.4247e-14,100,5,0
0.1,-7.2,9.4247e-14,100,5,0
0.1,-7.0,9.4247e-14,100,5,0
0.1,-6.8,9.4247e-14,100,5,0
0.1,-6.6,9.4247e-14,100,5,0
0.1,-6.4,9.4247e-14,100,5,0
0.1,-6.2,9.4247e-14,100,5,0
0.1,-6.0,9.4247e-14,100,5,0
